timestamp,parameter,value
2025-01-01 16:17:30,THRUSTER_TEMP_2,19.3918
2025-01-01 16:17:40,PAYLOAD_TEMP_CAM,22.8911
2025-01-01 16:17:50,PAYLOAD_TEMP_SENSOR,22.0652
2025-01-01 16:18:00,OBC_TEMP,44.0025
2025-01-01 16:18:10,TRANS_TEMP,36.5772
2025-01-01 16:18:20,STRUCT_TEMP_PANEL_X,10.3349
2025-01-01 16:18:30,STRUCT_TEMP_PANEL_Y,4.0737
2025-01-01 16:18:40,STRUCT_TEMP_PANEL_Z,8.1907
2025-01-01 16:18:50,RADIATOR_TEMP,-21.5778
2025-01-01 16:19:00,GYRO_X,-0.0306
2025-01-01 16:19:10,GYRO_Y,0.0034
2025-01-01 16:19:20,GYRO_Z,-0.0252
2025-01-01 16:19:30,MAGNETOMETER_X,-32.6332
2025-01-01 16:19:40,MAGNETOMETER_Y,-25.0372
2025-01-01 16:19:50,MAGNETOMETER_Z,-20.034
2025-01-01 16:20:00,REACTION_WHEEL_SPD_X,-1170.2256
2025-01-01 16:20:10,REACTION_WHEEL_SPD_Y,-41.3757
2025-01-01 16:20:20,REACTION_WHEEL_SPD_Z,-1551.9271
2025-01-01 16:20:30,ATTITUDE_ROLL,0.6044
2025-01-01 16:20:40,ATTITUDE_PITCH,0.3963
2025-01-01 16:20:50,ATTITUDE_YAW,-1.2014
2025-01-01 16:21:00,STAR_TRACKER_VALID,0.5134
2025-01-01 16:21:10,SUN_SENSOR_ANGLE,91.3294
2025-01-01 16:21:20,RF_SIGNAL_STRENGTH,-75.98
2025-01-01 16:21:30,RF_NOISE_FLOOR,-92.7751
2025-01-01 16:21:40,TX_POWER,1.6186
2025-01-01 16:21:50,LINK_MARGIN,17.4687
2025-01-01 16:22:00,DATA_RATE_KBPS,90.5484
2025-01-01 16:22:10,PACKET_LOSS_RATE,0.5633
2025-01-01 16:22:20,CPU_USAGE,23.3653
2025-01-01 16:22:30,MEMORY_USAGE,50.5411
2025-01-01 16:22:40,FLASH_WRITE_RATE,1.2525
2025-01-01 16:22:50,WATCHDOG_COUNTER,36.1806
2025-01-01 16:23:00,TANK_PRESSURE,301.2355
2025-01-01 16:23:10,THRUSTER_VALVE_TEMP,14.7081
2025-01-01 16:23:20,BATT_VOLTAGE_1,28.1359
2025-01-01 16:23:30,BATT_VOLTAGE_2,27.8845
2025-01-01 16:23:40,BATT_CURRENT_1,2.0016
2025-01-01 16:23:50,BATT_CURRENT_2,2.2112
2025-01-01 16:24:00,BATT_TEMP_1,23.3047
2025-01-01 16:24:10,BATT_TEMP_2,27.3723
2025-01-01 16:24:20,BATT_SOC,68.4548
2025-01-01 16:24:30,SOLAR_PANEL_VOLT_A,29.9869
2025-01-01 16:24:40,SOLAR_PANEL_VOLT_B,29.4486
2025-01-01 16:24:50,SOLAR_PANEL_CURR_A,4.3274
2025-01-01 16:25:00,SOLAR_PANEL_CURR_B,4.4152
2025-01-01 16:25:10,SOLAR_POWER_TOTAL,110.4248
2025-01-01 16:25:20,BUS_VOLTAGE,28.3217
2025-01-01 16:25:30,BUS_CURRENT,9.3593
2025-01-01 16:25:40,THRUSTER_TEMP_1,18.908
2025-01-01 16:25:50,THRUSTER_TEMP_2,19.4738
2025-01-01 16:26:00,PAYLOAD_TEMP_CAM,23.0986
2025-01-01 16:26:10,PAYLOAD_TEMP_SENSOR,20.4052
2025-01-01 16:26:20,OBC_TEMP,41.1446
2025-01-01 16:26:30,TRANS_TEMP,32.5166
2025-01-01 16:26:40,STRUCT_TEMP_PANEL_X,2.8931
2025-01-01 16:26:50,STRUCT_TEMP_PANEL_Y,14.5748
2025-01-01 16:27:00,STRUCT_TEMP_PANEL_Z,6.882
2025-01-01 16:27:10,RADIATOR_TEMP,-9.394
2025-01-01 16:27:20,GYRO_X,-0.0408
2025-01-01 16:27:30,GYRO_Y,0.0326
2025-01-01 16:27:40,GYRO_Z,-0.0187
2025-01-01 16:27:50,MAGNETOMETER_X,22.108
2025-01-01 16:28:00,MAGNETOMETER_Y,-32.4199
2025-01-01 16:28:10,MAGNETOMETER_Z,-36.791
2025-01-01 16:28:20,REACTION_WHEEL_SPD_X,-1210.3143
2025-01-01 16:28:30,REACTION_WHEEL_SPD_Y,492.3741
2025-01-01 16:28:40,REACTION_WHEEL_SPD_Z,174.8371
2025-01-01 16:28:50,ATTITUDE_ROLL,-1.5458
2025-01-01 16:29:00,ATTITUDE_PITCH,0.0737
2025-01-01 16:29:10,ATTITUDE_YAW,-3.0975
2025-01-01 16:29:20,STAR_TRACKER_VALID,0.2489
2025-01-01 16:29:30,SUN_SENSOR_ANGLE,78.3603
2025-01-01 16:29:40,RF_SIGNAL_STRENGTH,-64.795
2025-01-01 16:29:50,RF_NOISE_FLOOR,-95.8371
2025-01-01 16:30:00,TX_POWER,2.276
2025-01-01 16:30:10,LINK_MARGIN,13.2303
2025-01-01 16:30:20,DATA_RATE_KBPS,106.996
2025-01-01 16:30:30,PACKET_LOSS_RATE,0.6179
2025-01-01 16:30:40,CPU_USAGE,25.2904
2025-01-01 16:30:50,MEMORY_USAGE,42.0426
2025-01-01 16:31:00,FLASH_WRITE_RATE,2.2209
2025-01-01 16:31:10,WATCHDOG_COUNTER,44.3627
2025-01-01 16:31:20,TANK_PRESSURE,291.105
2025-01-01 16:31:30,THRUSTER_VALVE_TEMP,13.8044
2025-01-01 16:31:40,BATT_VOLTAGE_1,27.2883
2025-01-01 16:31:50,BATT_VOLTAGE_2,27.4515
2025-01-01 16:32:00,BATT_CURRENT_1,1.8483
2025-01-01 16:32:10,BATT_CURRENT_2,2.5894
2025-01-01 16:32:20,BATT_TEMP_1,22.6638
2025-01-01 16:32:30,BATT_TEMP_2,25.9808
2025-01-01 16:32:40,BATT_SOC,70.8105
2025-01-01 16:32:50,SOLAR_PANEL_VOLT_A,30.3718
2025-01-01 16:33:00,SOLAR_PANEL_VOLT_B,29.6001
2025-01-01 16:33:10,SOLAR_PANEL_CURR_A,5.2616
2025-01-01 16:33:20,SOLAR_PANEL_CURR_B,4.0974
2025-01-01 16:33:30,SOLAR_POWER_TOTAL,91.7727
2025-01-01 16:33:40,BUS_VOLTAGE,28.6641
2025-01-01 16:33:50,BUS_CURRENT,7.1309
2025-01-01 16:34:00,THRUSTER_TEMP_1,19.7529
2025-01-01 16:34:10,THRUSTER_TEMP_2,18.5171
2025-01-01 16:34:20,PAYLOAD_TEMP_CAM,21.3157
2025-01-01 16:34:30,PAYLOAD_TEMP_SENSOR,21.6487
2025-01-01 16:34:40,OBC_TEMP,37.9714
2025-01-01 16:34:50,TRANS_TEMP,37.0393
2025-01-01 16:35:00,STRUCT_TEMP_PANEL_X,4.9516
2025-01-01 16:35:10,STRUCT_TEMP_PANEL_Y,14.5591
2025-01-01 16:35:20,STRUCT_TEMP_PANEL_Z,7.0106
2025-01-01 16:35:30,RADIATOR_TEMP,-16.6464
2025-01-01 16:35:40,GYRO_X,-0.0287
2025-01-01 16:35:50,GYRO_Y,-0.0269
2025-01-01 16:36:00,GYRO_Z,-0.0362
2025-01-01 16:36:10,MAGNETOMETER_X,-32.7294
2025-01-01 16:36:20,MAGNETOMETER_Y,14.247
2025-01-01 16:36:30,MAGNETOMETER_Z,10.1153
2025-01-01 16:36:40,REACTION_WHEEL_SPD_X,273.5752
2025-01-01 16:36:50,REACTION_WHEEL_SPD_Y,-763.5557
2025-01-01 16:37:00,REACTION_WHEEL_SPD_Z,-664.1457
2025-01-01 16:37:10,ATTITUDE_ROLL,-1.1349
2025-01-01 16:37:20,ATTITUDE_PITCH,-0.3607
2025-01-01 16:37:30,ATTITUDE_YAW,-0.8978
2025-01-01 16:37:40,STAR_TRACKER_VALID,0.2847
2025-01-01 16:37:50,SUN_SENSOR_ANGLE,59.5183
2025-01-01 16:38:00,RF_SIGNAL_STRENGTH,-67.5558
2025-01-01 16:38:10,RF_NOISE_FLOOR,-89.5496
2025-01-01 16:38:20,TX_POWER,1.8134
2025-01-01 16:38:30,LINK_MARGIN,10.9006
2025-01-01 16:38:40,DATA_RATE_KBPS,125.3365
2025-01-01 16:38:50,PACKET_LOSS_RATE,0.7111
2025-01-01 16:39:00,CPU_USAGE,23.9327
2025-01-01 16:39:10,MEMORY_USAGE,43.1249
2025-01-01 16:39:20,FLASH_WRITE_RATE,2.8373
2025-01-01 16:39:30,WATCHDOG_COUNTER,34.4097
2025-01-01 16:39:40,TANK_PRESSURE,288.8248
2025-01-01 16:39:50,THRUSTER_VALVE_TEMP,19.0976
2025-01-01 16:40:00,BATT_VOLTAGE_1,27.3817
2025-01-01 16:40:10,BATT_VOLTAGE_2,28.0972
2025-01-01 16:40:20,BATT_CURRENT_1,2.7806
2025-01-01 16:40:30,BATT_CURRENT_2,1.8102
2025-01-01 16:40:40,BATT_TEMP_1,21.7035
2025-01-01 16:40:50,BATT_TEMP_2,22.7315
2025-01-01 16:41:00,BATT_SOC,79.5644
2025-01-01 16:41:10,SOLAR_PANEL_VOLT_A,29.5639
2025-01-01 16:41:20,SOLAR_PANEL_VOLT_B,31.4408
2025-01-01 16:41:30,SOLAR_PANEL_CURR_A,4.2739
2025-01-01 16:41:40,SOLAR_PANEL_CURR_B,6.2604
2025-01-01 16:41:50,SOLAR_POWER_TOTAL,96.6775
2025-01-01 16:42:00,BUS_VOLTAGE,28.0872
2025-01-01 16:42:10,BUS_CURRENT,6.5026
2025-01-01 16:42:20,THRUSTER_TEMP_1,24.2745
2025-01-01 16:42:30,THRUSTER_TEMP_2,19.9344
2025-01-01 16:42:40,PAYLOAD_TEMP_CAM,22.835
2025-01-01 16:42:50,PAYLOAD_TEMP_SENSOR,20.4976
2025-01-01 16:43:00,OBC_TEMP,37.5589
2025-01-01 16:43:10,TRANS_TEMP,33.6154
2025-01-01 16:43:20,STRUCT_TEMP_PANEL_X,5.1132
2025-01-01 16:43:30,STRUCT_TEMP_PANEL_Y,7.1542
2025-01-01 16:43:40,STRUCT_TEMP_PANEL_Z,25.6354
2025-01-01 16:43:50,RADIATOR_TEMP,-18.8411
2025-01-01 16:44:00,GYRO_X,-0.038
2025-01-01 16:44:10,GYRO_Y,-0.0014
2025-01-01 16:44:20,GYRO_Z,-0.0111
2025-01-01 16:44:30,MAGNETOMETER_X,8.8221
2025-01-01 16:44:40,MAGNETOMETER_Y,-28.807
2025-01-01 16:44:50,MAGNETOMETER_Z,-15.8015
2025-01-01 16:45:00,REACTION_WHEEL_SPD_X,-937.176
2025-01-01 16:45:10,REACTION_WHEEL_SPD_Y,-1235.5236
2025-01-01 16:45:20,REACTION_WHEEL_SPD_Z,-1397.5041
2025-01-01 16:45:30,ATTITUDE_ROLL,-1.6755
2025-01-01 16:45:40,ATTITUDE_PITCH,-1.8619
2025-01-01 16:45:50,ATTITUDE_YAW,0.5305
2025-01-01 16:46:00,STAR_TRACKER_VALID,0.2518
2025-01-01 16:46:10,SUN_SENSOR_ANGLE,52.5433
2025-01-01 16:46:20,RF_SIGNAL_STRENGTH,-73.7572
2025-01-01 16:46:30,RF_NOISE_FLOOR,-99.4287
2025-01-01 16:46:40,TX_POWER,2.9423
2025-01-01 16:46:50,LINK_MARGIN,14.2959
2025-01-01 16:47:00,DATA_RATE_KBPS,123.8609
2025-01-01 16:47:10,PACKET_LOSS_RATE,1.2389
2025-01-01 16:47:20,CPU_USAGE,26.0916
2025-01-01 16:47:30,MEMORY_USAGE,49.8255
2025-01-01 16:47:40,FLASH_WRITE_RATE,3.0553
2025-01-01 16:47:50,WATCHDOG_COUNTER,21.9886
2025-01-01 16:48:00,TANK_PRESSURE,297.796
2025-01-01 16:48:10,THRUSTER_VALVE_TEMP,16.1701
2025-01-01 16:48:20,BATT_VOLTAGE_1,27.3405
2025-01-01 16:48:30,BATT_VOLTAGE_2,27.7723
2025-01-01 16:48:40,BATT_CURRENT_1,2.8027
2025-01-01 16:48:50,BATT_CURRENT_2,2.565
2025-01-01 16:49:00,BATT_TEMP_1,27.768
2025-01-01 16:49:10,BATT_TEMP_2,20.5308
2025-01-01 16:49:20,BATT_SOC,69.0668
2025-01-01 16:49:30,SOLAR_PANEL_VOLT_A,29.452
2025-01-01 16:49:40,SOLAR_PANEL_VOLT_B,31.1612
2025-01-01 16:49:50,SOLAR_PANEL_CURR_A,4.0153
2025-01-01 16:50:00,SOLAR_PANEL_CURR_B,4.689
2025-01-01 16:50:10,SOLAR_POWER_TOTAL,93.84
2025-01-01 16:50:20,BUS_VOLTAGE,28.1549
2025-01-01 16:50:30,BUS_CURRENT,6.3164
2025-01-01 16:50:40,THRUSTER_TEMP_1,18.061
2025-01-01 16:50:50,THRUSTER_TEMP_2,18.7188
2025-01-01 16:51:00,PAYLOAD_TEMP_CAM,22.3918
2025-01-01 16:51:10,PAYLOAD_TEMP_SENSOR,23.3943
2025-01-01 16:51:20,OBC_TEMP,36.5972
2025-01-01 16:51:30,TRANS_TEMP,33.1397
2025-01-01 16:51:40,STRUCT_TEMP_PANEL_X,4.3862
2025-01-01 16:51:50,STRUCT_TEMP_PANEL_Y,3.9014
2025-01-01 16:52:00,STRUCT_TEMP_PANEL_Z,20.1258
2025-01-01 16:52:10,RADIATOR_TEMP,-22.9554
2025-01-01 16:52:20,GYRO_X,-0.0343
2025-01-01 16:52:30,GYRO_Y,-0.0329
2025-01-01 16:52:40,GYRO_Z,-0.0396
2025-01-01 16:52:50,MAGNETOMETER_X,-22.6657
2025-01-01 16:53:00,MAGNETOMETER_Y,-34.947
2025-01-01 16:53:10,MAGNETOMETER_Z,4.0575
2025-01-01 16:53:20,REACTION_WHEEL_SPD_X,-26.3951
2025-01-01 16:53:30,REACTION_WHEEL_SPD_Y,-1349.5084
2025-01-01 16:53:40,REACTION_WHEEL_SPD_Z,-389.4124
2025-01-01 16:53:50,ATTITUDE_ROLL,-1.5454
2025-01-01 16:54:00,ATTITUDE_PITCH,-0.6967
2025-01-01 16:54:10,ATTITUDE_YAW,-1.5671
2025-01-01 16:54:20,STAR_TRACKER_VALID,0.3666
2025-01-01 16:54:30,SUN_SENSOR_ANGLE,104.2817
2025-01-01 16:54:40,RF_SIGNAL_STRENGTH,-69.6774
2025-01-01 16:54:50,RF_NOISE_FLOOR,-101.8988
2025-01-01 16:55:00,TX_POWER,2.0422
2025-01-01 16:55:10,LINK_MARGIN,12.1445
2025-01-01 16:55:20,DATA_RATE_KBPS,95.151
2025-01-01 16:55:30,PACKET_LOSS_RATE,1.1518
2025-01-01 16:55:40,CPU_USAGE,22.6905
2025-01-01 16:55:50,MEMORY_USAGE,50.8913
2025-01-01 16:56:00,FLASH_WRITE_RATE,1.7459
2025-01-01 16:56:10,WATCHDOG_COUNTER,50.4071
2025-01-01 16:56:20,TANK_PRESSURE,295.2258
2025-01-01 16:56:30,THRUSTER_VALVE_TEMP,14.6707
2025-01-01 16:56:40,BATT_VOLTAGE_1,28.3909
2025-01-01 16:56:50,BATT_VOLTAGE_2,27.2698
2025-01-01 16:57:00,BATT_CURRENT_1,2.0522
2025-01-01 16:57:10,BATT_CURRENT_2,2.5427
2025-01-01 16:57:20,BATT_TEMP_1,25.6297
2025-01-01 16:57:30,BATT_TEMP_2,20.8069
2025-01-01 16:57:40,BATT_SOC,70.8382
2025-01-01 16:57:50,SOLAR_PANEL_VOLT_A,29.2946
2025-01-01 16:58:00,SOLAR_PANEL_VOLT_B,29.4844
2025-01-01 16:58:10,SOLAR_PANEL_CURR_A,6.1714
2025-01-01 16:58:20,SOLAR_PANEL_CURR_B,4.5172
2025-01-01 16:58:30,SOLAR_POWER_TOTAL,93.4649
2025-01-01 16:58:40,BUS_VOLTAGE,28.3154
2025-01-01 16:58:50,BUS_CURRENT,9.3788
2025-01-01 16:59:00,THRUSTER_TEMP_1,18.7489
2025-01-01 16:59:10,THRUSTER_TEMP_2,18.6711
2025-01-01 16:59:20,PAYLOAD_TEMP_CAM,20.9601
2025-01-01 16:59:30,PAYLOAD_TEMP_SENSOR,22.9449
2025-01-01 16:59:40,OBC_TEMP,46.0465
2025-01-01 16:59:50,TRANS_TEMP,31.9566
2025-01-01 17:00:00,STRUCT_TEMP_PANEL_X,10.935
2025-01-01 17:00:10,STRUCT_TEMP_PANEL_Y,9.1801
2025-01-01 17:00:20,STRUCT_TEMP_PANEL_Z,23.6772
2025-01-01 17:00:30,RADIATOR_TEMP,-16.4577
2025-01-01 17:00:40,GYRO_X,-0.0002
2025-01-01 17:00:50,GYRO_Y,-0.0373
2025-01-01 17:01:00,GYRO_Z,-0.0224
2025-01-01 17:01:10,MAGNETOMETER_X,5.5084
2025-01-01 17:01:20,MAGNETOMETER_Y,-33.0058
2025-01-01 17:01:30,MAGNETOMETER_Z,-27.4831
2025-01-01 17:01:40,REACTION_WHEEL_SPD_X,-1525.5533
2025-01-01 17:01:50,REACTION_WHEEL_SPD_Y,-1352.9615
2025-01-01 17:02:00,REACTION_WHEEL_SPD_Z,605.0949
2025-01-01 17:02:10,ATTITUDE_ROLL,-1.1773
2025-01-01 17:02:20,ATTITUDE_PITCH,-1.4268
2025-01-01 17:02:30,ATTITUDE_YAW,-2.0547
2025-01-01 17:02:40,STAR_TRACKER_VALID,0.4662
2025-01-01 17:02:50,SUN_SENSOR_ANGLE,109.152
2025-01-01 17:03:00,RF_SIGNAL_STRENGTH,-74.314
2025-01-01 17:03:10,RF_NOISE_FLOOR,-87.3352
2025-01-01 17:03:20,TX_POWER,3.151
2025-01-01 17:03:30,LINK_MARGIN,15.2929
2025-01-01 17:03:40,DATA_RATE_KBPS,89.3593
2025-01-01 17:03:50,PACKET_LOSS_RATE,0.4729
2025-01-01 17:04:00,CPU_USAGE,23.7253
2025-01-01 17:04:10,MEMORY_USAGE,39.082
2025-01-01 17:04:20,FLASH_WRITE_RATE,2.0283
2025-01-01 17:04:30,WATCHDOG_COUNTER,49.9339
2025-01-01 17:04:40,TANK_PRESSURE,304.3279
2025-01-01 17:04:50,THRUSTER_VALVE_TEMP,16.5626
2025-01-01 17:05:00,BATT_VOLTAGE_1,27.3303
2025-01-01 17:05:10,BATT_VOLTAGE_2,27.0164
2025-01-01 17:05:20,BATT_CURRENT_1,2.0044
2025-01-01 17:05:30,BATT_CURRENT_2,1.7636
2025-01-01 17:05:40,BATT_TEMP_1,19.6817
2025-01-01 17:05:50,BATT_TEMP_2,19.9649
2025-01-01 17:06:00,BATT_SOC,86.8197
2025-01-01 17:06:10,SOLAR_PANEL_VOLT_A,29.9464
2025-01-01 17:06:20,SOLAR_PANEL_VOLT_B,29.5082
2025-01-01 17:06:30,SOLAR_PANEL_CURR_A,5.9537
2025-01-01 17:06:40,SOLAR_PANEL_CURR_B,4.3689
2025-01-01 17:06:50,SOLAR_POWER_TOTAL,96.0832
2025-01-01 17:07:00,BUS_VOLTAGE,28.5645
2025-01-01 17:07:10,BUS_CURRENT,6.6059
2025-01-01 17:07:20,THRUSTER_TEMP_1,19.7923
2025-01-01 17:07:30,THRUSTER_TEMP_2,23.7166
2025-01-01 17:07:40,PAYLOAD_TEMP_CAM,21.1659
2025-01-01 17:07:50,PAYLOAD_TEMP_SENSOR,21.4534
2025-01-01 17:08:00,OBC_TEMP,35.0452
2025-01-01 17:08:10,TRANS_TEMP,38.4391
2025-01-01 17:08:20,STRUCT_TEMP_PANEL_X,27.6043
2025-01-01 17:08:30,STRUCT_TEMP_PANEL_Y,6.254
2025-01-01 17:08:40,STRUCT_TEMP_PANEL_Z,20.568
2025-01-01 17:08:50,RADIATOR_TEMP,-19.1435
2025-01-01 17:09:00,GYRO_X,-0.0322
2025-01-01 17:09:10,GYRO_Y,0.0354
2025-01-01 17:09:20,GYRO_Z,-0.0074
2025-01-01 17:09:30,MAGNETOMETER_X,0.2208
2025-01-01 17:09:40,MAGNETOMETER_Y,-25.0879
2025-01-01 17:09:50,MAGNETOMETER_Z,-33.1855
2025-01-01 17:10:00,REACTION_WHEEL_SPD_X,-712.6214
2025-01-01 17:10:10,REACTION_WHEEL_SPD_Y,-1466.7613
2025-01-01 17:10:20,REACTION_WHEEL_SPD_Z,13.5757
2025-01-01 17:10:30,ATTITUDE_ROLL,-0.8644
2025-01-01 17:10:40,ATTITUDE_PITCH,-1.769
2025-01-01 17:10:50,ATTITUDE_YAW,-2.5625
2025-01-01 17:11:00,STAR_TRACKER_VALID,0.6637
2025-01-01 17:11:10,SUN_SENSOR_ANGLE,46.3527
2025-01-01 17:11:20,RF_SIGNAL_STRENGTH,-66.3755
2025-01-01 17:11:30,RF_NOISE_FLOOR,-97.1405
2025-01-01 17:11:40,TX_POWER,2.8289
2025-01-01 17:11:50,LINK_MARGIN,9.3754
2025-01-01 17:12:00,DATA_RATE_KBPS,87.9522
2025-01-01 17:12:10,PACKET_LOSS_RATE,0.4447
2025-01-01 17:12:20,CPU_USAGE,30.5883
2025-01-01 17:12:30,MEMORY_USAGE,41.3502
2025-01-01 17:12:40,FLASH_WRITE_RATE,1.8282
2025-01-01 17:12:50,WATCHDOG_COUNTER,49.1281
2025-01-01 17:13:00,TANK_PRESSURE,295.3777
2025-01-01 17:13:10,THRUSTER_VALVE_TEMP,14.2186
2025-01-01 17:13:20,BATT_VOLTAGE_1,27.6799
2025-01-01 17:13:30,BATT_VOLTAGE_2,27.2371
2025-01-01 17:13:40,BATT_CURRENT_1,2.1943
2025-01-01 17:13:50,BATT_CURRENT_2,1.8997
2025-01-01 17:14:00,BATT_TEMP_1,25.7774
2025-01-01 17:14:10,BATT_TEMP_2,21.6363
2025-01-01 17:14:20,BATT_SOC,71.5423
2025-01-01 17:14:30,SOLAR_PANEL_VOLT_A,29.6332
2025-01-01 17:14:40,SOLAR_PANEL_VOLT_B,29.4343
2025-01-01 17:14:50,SOLAR_PANEL_CURR_A,5.8756
2025-01-01 17:15:00,SOLAR_PANEL_CURR_B,4.5394
2025-01-01 17:15:10,SOLAR_POWER_TOTAL,94.2513
2025-01-01 17:15:20,BUS_VOLTAGE,28.3392
2025-01-01 17:15:30,BUS_CURRENT,7.8188
2025-01-01 17:15:40,THRUSTER_TEMP_1,19.0882
2025-01-01 17:15:50,THRUSTER_TEMP_2,18.6663
2025-01-01 17:16:00,PAYLOAD_TEMP_CAM,24.2248
2025-01-01 17:16:10,PAYLOAD_TEMP_SENSOR,20.0948
2025-01-01 17:16:20,OBC_TEMP,36.3071
2025-01-01 17:16:30,TRANS_TEMP,34.244
2025-01-01 17:16:40,STRUCT_TEMP_PANEL_X,10.7315
2025-01-01 17:16:50,STRUCT_TEMP_PANEL_Y,13.7559
2025-01-01 17:17:00,STRUCT_TEMP_PANEL_Z,8.8871
2025-01-01 17:17:10,RADIATOR_TEMP,-7.5892
2025-01-01 17:17:20,GYRO_X,0.0033
2025-01-01 17:17:30,GYRO_Y,0.027
2025-01-01 17:17:40,GYRO_Z,0.0187
2025-01-01 17:17:50,MAGNETOMETER_X,-22.7266
2025-01-01 17:18:00,MAGNETOMETER_Y,-27.9101
2025-01-01 17:18:10,MAGNETOMETER_Z,-25.363
2025-01-01 17:18:20,REACTION_WHEEL_SPD_X,-254.4758
2025-01-01 17:18:30,REACTION_WHEEL_SPD_Y,-943.5925
2025-01-01 17:18:40,REACTION_WHEEL_SPD_Z,-690.1515
2025-01-01 17:18:50,ATTITUDE_ROLL,-0.3935
2025-01-01 17:19:00,ATTITUDE_PITCH,-1.2824
2025-01-01 17:19:10,ATTITUDE_YAW,1.339
2025-01-01 17:19:20,STAR_TRACKER_VALID,0.6342
2025-01-01 17:19:30,SUN_SENSOR_ANGLE,33.5777
2025-01-01 17:19:40,RF_SIGNAL_STRENGTH,-60.864
2025-01-01 17:19:50,RF_NOISE_FLOOR,-102.1064
2025-01-01 17:20:00,TX_POWER,2.1409
2025-01-01 17:20:10,LINK_MARGIN,19.6919
2025-01-01 17:20:20,DATA_RATE_KBPS,91.4301
2025-01-01 17:20:30,PACKET_LOSS_RATE,1.2109
2025-01-01 17:20:40,CPU_USAGE,37.0824
2025-01-01 17:20:50,MEMORY_USAGE,59.9822
2025-01-01 17:21:00,FLASH_WRITE_RATE,1.2838
2025-01-01 17:21:10,WATCHDOG_COUNTER,52.8287
2025-01-01 17:21:20,TANK_PRESSURE,293.2133
2025-01-01 17:21:30,THRUSTER_VALVE_TEMP,14.2418
2025-01-01 17:21:40,BATT_VOLTAGE_1,28.4389
2025-01-01 17:21:50,BATT_VOLTAGE_2,27.125
2025-01-01 17:22:00,BATT_CURRENT_1,1.6361
2025-01-01 17:22:10,BATT_CURRENT_2,1.6947
2025-01-01 17:22:20,BATT_TEMP_1,21.2447
2025-01-01 17:22:30,BATT_TEMP_2,22.2781
2025-01-01 17:22:40,BATT_SOC,86.6478
2025-01-01 17:22:50,SOLAR_PANEL_VOLT_A,30.8675
2025-01-01 17:23:00,SOLAR_PANEL_VOLT_B,29.6803
2025-01-01 17:23:10,SOLAR_PANEL_CURR_A,5.9695
2025-01-01 17:23:20,SOLAR_PANEL_CURR_B,5.7761
2025-01-01 17:23:30,SOLAR_POWER_TOTAL,94.2452
2025-01-01 17:23:40,BUS_VOLTAGE,28.0593
2025-01-01 17:23:50,BUS_CURRENT,7.3981
2025-01-01 17:24:00,THRUSTER_TEMP_1,19.3973
2025-01-01 17:24:10,THRUSTER_TEMP_2,21.6607
2025-01-01 17:24:20,PAYLOAD_TEMP_CAM,20.779
2025-01-01 17:24:30,PAYLOAD_TEMP_SENSOR,21.746
2025-01-01 17:24:40,OBC_TEMP,36.0348
2025-01-01 17:24:50,TRANS_TEMP,30.6933
2025-01-01 17:25:00,STRUCT_TEMP_PANEL_X,8.9704
2025-01-01 17:25:10,STRUCT_TEMP_PANEL_Y,4.9654
2025-01-01 17:25:20,STRUCT_TEMP_PANEL_Z,19.8602
2025-01-01 17:25:30,RADIATOR_TEMP,-17.5391
2025-01-01 17:25:40,GYRO_X,0.0165
2025-01-01 17:25:50,GYRO_Y,-0.0208
2025-01-01 17:26:00,GYRO_Z,0.0262
2025-01-01 17:26:10,MAGNETOMETER_X,-23.153
2025-01-01 17:26:20,MAGNETOMETER_Y,-33.3771
2025-01-01 17:26:30,MAGNETOMETER_Z,13.8536
2025-01-01 17:26:40,REACTION_WHEEL_SPD_X,-1216.3505
2025-01-01 17:26:50,REACTION_WHEEL_SPD_Y,-1586.3919
2025-01-01 17:27:00,REACTION_WHEEL_SPD_Z,-1734.3707
2025-01-01 17:27:10,ATTITUDE_ROLL,-1.469
2025-01-01 17:27:20,ATTITUDE_PITCH,-1.8174
2025-01-01 17:27:30,ATTITUDE_YAW,-2.4861
2025-01-01 17:27:40,STAR_TRACKER_VALID,0.2887
2025-01-01 17:27:50,SUN_SENSOR_ANGLE,46.3191
2025-01-01 17:28:00,RF_SIGNAL_STRENGTH,-59.9225
2025-01-01 17:28:10,RF_NOISE_FLOOR,-91.0125
2025-01-01 17:28:20,TX_POWER,2.1773
2025-01-01 17:28:30,LINK_MARGIN,15.4195
2025-01-01 17:28:40,DATA_RATE_KBPS,151.4327
2025-01-01 17:28:50,PACKET_LOSS_RATE,0.9701
2025-01-01 17:29:00,CPU_USAGE,37.3692
2025-01-01 17:29:10,MEMORY_USAGE,55.515
2025-01-01 17:29:20,FLASH_WRITE_RATE,2.6563
2025-01-01 17:29:30,WATCHDOG_COUNTER,34.2821
2025-01-01 17:29:40,TANK_PRESSURE,303.0857
2025-01-01 17:29:50,THRUSTER_VALVE_TEMP,14.3297
2025-01-01 17:30:00,BATT_VOLTAGE_1,28.2551
2025-01-01 17:30:10,BATT_VOLTAGE_2,27.8303
2025-01-01 17:30:20,BATT_CURRENT_1,1.817
2025-01-01 17:30:30,BATT_CURRENT_2,2.3131
2025-01-01 17:30:40,BATT_TEMP_1,27.226
2025-01-01 17:30:50,BATT_TEMP_2,25.6957
2025-01-01 17:31:00,BATT_SOC,75.8525
