timestamp,parameter,value,hour,minute,second,day,month,weekday,is_weekend,minute_of_day,elapsed_sec,rolling_mean_5,rolling_mean_10,rolling_std_5,deviation_from_mean,change_rate,abs_change_rate,lag_1,lag_2,lag_3,z_score
2025-01-01 11:57:20,BATT_TEMP_1,22.9389,11,57,20,1,1,2,0,717,43040.0,21.55746,21.77711,1.7568963324567828,1.3814400000000013,-0.6016000000000012,0.6016000000000012,23.5405,20.5662,19.2074,0.786295682038475
2025-01-01 11:57:30,BATT_TEMP_2,19.3789,11,57,30,1,1,2,0,717,43050.0,21.01528,21.17477,2.8460507737916756,-1.636379999999999,0.4272000000000027,0.4272000000000027,18.9517,25.5018,22.2072,-0.5749651464650146
2025-01-01 11:57:40,BATT_SOC,76.2618,11,57,40,1,1,2,0,717,43060.0,75.96173999999999,76.14701,4.570039296111132,0.300060000000002,1.3851999999999975,1.3851999999999975,74.8766,80.3609,68.8448,0.06565807875116908
2025-01-01 11:57:50,SOLAR_PANEL_VOLT_A,29.9591,11,57,50,1,1,2,0,717,43070.0,30.19028,30.216379999999997,0.7434219340320674,-0.23118000000000194,0.5279999999999987,0.5279999999999987,29.4311,29.9784,31.4291,-0.3109674189274459
2025-01-01 11:58:00,SOLAR_PANEL_VOLT_B,31.1519,11,58,0,1,1,2,0,718,43080.0,30.687040000000003,30.308630000000004,0.8301393093933306,0.46485999999999805,1.8013000000000012,1.8013000000000012,29.3506,31.5344,30.5649,0.5599783009188178
2025-01-01 11:58:10,SOLAR_PANEL_CURR_A,4.3579,11,58,10,1,1,2,0,718,43090.0,4.88512,4.99701,0.7082408361567396,-0.5272199999999998,-1.3841,1.3841,5.742,4.6843,5.5083,-0.7444077961685361
2025-01-01 11:58:20,SOLAR_PANEL_CURR_B,4.0025,11,58,20,1,1,2,0,718,43100.0,4.78034,4.70716,0.8330153197870996,-0.7778399999999994,-1.0465,1.0465,5.049,6.0855,4.5801,-0.933764339650798
2025-01-01 11:58:30,SOLAR_POWER_TOTAL,98.6722,11,58,30,1,1,2,0,718,43110.0,96.10724,98.55436,4.110486509283215,2.5649599999999992,7.005200000000002,7.005200000000002,91.667,92.9025,101.6569,0.6240039942248287
2025-01-01 11:58:40,BUS_VOLTAGE,28.0138,11,58,40,1,1,2,0,718,43120.0,28.079199999999997,28.14665,0.09489164873684841,-0.0653999999999968,-0.004799999999999471,0.004799999999999471,28.0186,28.0905,28.0332,-0.6892071206536072
2025-01-01 11:58:50,BUS_CURRENT,7.0955,11,58,50,1,1,2,0,718,43130.0,7.662640000000001,7.793699999999999,0.943785901568783,-0.5671400000000002,-1.7681999999999993,1.7681999999999993,8.8637,6.7489,8.4825,-0.6009201865140037
2025-01-01 11:59:00,THRUSTER_TEMP_1,23.0698,11,59,0,1,1,2,0,719,43140.0,21.043920000000004,21.25808,1.6054387490651971,2.0258799999999972,2.8671000000000006,2.8671000000000006,20.2027,20.7844,18.9998,1.2618855756282272
2025-01-01 11:59:10,THRUSTER_TEMP_2,22.9585,11,59,10,1,1,2,0,719,43150.0,20.542279999999998,20.181289999999997,2.4501564341894646,2.4162200000000027,-0.518699999999999,0.518699999999999,23.4772,18.8031,18.6547,0.9861492785864963
2025-01-01 11:59:20,PAYLOAD_TEMP_CAM,21.9707,11,59,20,1,1,2,0,719,43160.0,21.08298,21.59245,0.5169143517063682,0.8877200000000016,1.1946000000000012,1.1946000000000012,20.7761,20.6678,21.0157,1.71734446348719
2025-01-01 11:59:30,PAYLOAD_TEMP_SENSOR,22.0269,11,59,30,1,1,2,0,719,43170.0,22.791520000000002,21.965120000000002,1.1258337275104107,-0.7646200000000007,-1.0854999999999997,1.0854999999999997,23.1124,23.9009,23.6691,-0.6791589035894559
2025-01-01 11:59:40,OBC_TEMP,37.4599,11,59,40,1,1,2,0,719,43180.0,40.72142,39.290319999999994,3.4543486950509363,-3.2615200000000044,-2.134599999999999,2.134599999999999,39.5945,44.1955,37.7628,-0.9441779877847309
2025-01-01 11:59:50,TRANS_TEMP,31.3821,11,59,50,1,1,2,0,719,43190.0,33.78574,33.493919999999996,1.8781686700080513,-2.403639999999996,-2.3087000000000018,2.3087000000000018,33.6908,33.6087,33.5885,-1.2797785621616677
2025-01-01 12:00:00,STRUCT_TEMP_PANEL_X,7.6486,12,0,0,1,1,2,0,720,43200.0,11.66506,14.01634,8.45182476705474,-4.01646,-3.8857999999999997,3.8857999999999997,11.5344,3.5433,9.7883,-0.47521808730064824
2025-01-01 12:00:10,STRUCT_TEMP_PANEL_Y,4.4424,12,0,10,1,1,2,0,720,43210.0,9.474499999999999,11.67584,7.990067215612154,-5.032099999999999,0.4812000000000003,0.4812000000000003,3.9612,3.7088,13.5449,-0.6297944515620033
2025-01-01 12:00:20,STRUCT_TEMP_PANEL_Z,7.0569,12,0,20,1,1,2,0,720,43220.0,10.166300000000001,11.579229999999999,5.201765630533427,-3.1094000000000017,-0.043099999999999916,0.043099999999999916,7.1,19.2912,9.5721,-0.5977585729253898
2025-01-01 12:00:30,RADIATOR_TEMP,-18.6731,12,0,30,1,1,2,0,720,43230.0,-16.27666,-15.713940000000003,3.5439903481809916,-2.396440000000002,1.2851,1.2851,-19.9582,-16.3152,-10.745,-0.6761982298371699
2025-01-01 12:00:40,GYRO_X,-0.0244,12,0,40,1,1,2,0,720,43240.0,-0.030060000000000003,-0.02436,0.006983050909165726,0.005660000000000002,0.0163,0.0163,-0.0407,-0.0232,-0.0303,0.8105339734199659
2025-01-01 12:00:50,GYRO_Y,-0.0323,12,0,50,1,1,2,0,720,43250.0,-0.016880000000000003,-0.020319999999999998,0.026602950964131802,-0.01542,0.0039000000000000007,0.0039000000000000007,-0.0362,0.0128,0.0114,-0.5796349442883408
2025-01-01 12:01:00,GYRO_Z,-0.0093,12,1,0,1,1,2,0,721,43260.0,-0.022359999999999998,-0.017599999999999998,0.02366871352651006,0.013059999999999999,0.0246,0.0246,-0.0339,-0.0481,0.0119,0.5517832638166917
2025-01-01 12:01:10,MAGNETOMETER_X,-17.7783,12,1,10,1,1,2,0,721,43270.0,-20.783799999999996,-22.961869999999998,11.395547867698129,3.0054999999999943,-14.214100000000002,14.214100000000002,-3.5642,-22.2976,-34.4137,0.26374335265787424
2025-01-01 12:01:20,MAGNETOMETER_Y,-13.5989,12,1,20,1,1,2,0,721,43280.0,-24.87542,-20.439529999999998,7.753980870301344,11.276519999999998,18.402499999999996,18.402499999999996,-32.0014,-32.2643,-22.0904,1.4542878282290315
2025-01-01 12:01:30,MAGNETOMETER_Z,-34.721,12,1,30,1,1,2,0,721,43290.0,-16.302280000000003,-12.86861,16.71390885496267,-18.418719999999993,-37.407999999999994,37.407999999999994,2.687,-24.3704,0.1818,-1.1019995477916664
2025-01-01 12:01:40,REACTION_WHEEL_SPD_X,-1492.156,12,1,40,1,1,2,0,721,43300.0,-523.84338,-404.82849,819.6226763149458,-968.3126199999999,-1644.4594,1644.4594,152.3034,469.9205,-703.4189,-1.181412676810712
2025-01-01 12:01:50,REACTION_WHEEL_SPD_Y,-1660.4847,12,1,50,1,1,2,0,721,43310.0,-1082.1765,-834.3037899999999,966.5775936814767,-578.3081999999999,-54.83919999999989,54.83919999999989,-1605.6455,629.0526,-1472.3658,-0.5983049925638707
2025-01-01 12:02:00,REACTION_WHEEL_SPD_Z,-949.8438,12,2,0,1,1,2,0,722,43320.0,-1038.5368799999999,-933.1449200000001,446.70617104445563,88.6930799999999,-639.9137000000001,639.9137000000001,-309.9301,-1345.4938,-1161.4136,0.19854903681456704
2025-01-01 12:02:10,ATTITUDE_ROLL,-1.4444,12,2,10,1,1,2,0,722,43330.0,-0.9838799999999999,-1.0167300000000001,0.705373721512222,-0.46052000000000004,-1.2078,1.2078,-0.2366,-1.1798,-0.2621,-0.6528737688337892
2025-01-01 12:02:20,ATTITUDE_PITCH,-0.9471,12,2,20,1,1,2,0,722,43340.0,-1.01022,-0.9333300000000001,0.6070751123213671,0.06311999999999984,0.7216,0.7216,-1.6687,-0.0311,-1.2483,0.10397395432442968
2025-01-01 12:02:30,ATTITUDE_YAW,-2.4837,12,2,30,1,1,2,0,722,43350.0,-0.59474,-0.8470099999999998,1.5634506477660237,-1.8889599999999998,-1.4966,1.4966,-0.9871,-0.2991,-1.0155,-1.2081993139336302
2025-01-01 12:02:40,STAR_TRACKER_VALID,0.285,12,2,40,1,1,2,0,722,43360.0,0.40752,0.43102,0.13539738549912975,-0.12252000000000002,-0.2314,0.2314,0.5164,0.3404,0.3088,-0.9048919190598957
2025-01-01 12:02:50,SUN_SENSOR_ANGLE,58.3608,12,2,50,1,1,2,0,722,43370.0,63.47014,69.90016,16.207261912581068,-5.109340000000003,0.8698999999999941,0.8698999999999941,57.4909,67.8071,45.0831,-0.31525004208353175
2025-01-01 12:03:00,RF_SIGNAL_STRENGTH,-70.8598,12,3,0,1,1,2,0,723,43380.0,-72.911,-71.05233,3.0686638044920826,2.0511999999999944,4.913499999999999,4.913499999999999,-75.7733,-75.1595,-68.5946,0.6684342536961307
2025-01-01 12:03:10,RF_NOISE_FLOOR,-104.0042,12,3,10,1,1,2,0,723,43390.0,-100.11656,-98.92604,3.7902014712941203,-3.8876399999999904,-5.566800000000001,5.566800000000001,-98.4374,-94.7231,-103.3473,-1.0257080077256686
2025-01-01 12:03:20,TX_POWER,2.1726,12,3,20,1,1,2,0,723,43400.0,2.53048,2.46229,0.5689366985878136,-0.35787999999999975,0.10830000000000028,0.10830000000000028,2.0643,2.213,3.4151,-0.6290330732545671
2025-01-01 12:03:30,LINK_MARGIN,10.7228,12,3,30,1,1,2,0,723,43410.0,12.971860000000001,13.52912,2.5004425864234436,-2.249060000000002,-4.1082,4.1082,14.831,13.4879,15.7566,-0.8994647636428991
2025-01-01 12:03:40,DATA_RATE_KBPS,119.7667,12,3,40,1,1,2,0,723,43420.0,107.09826000000001,108.38791999999998,17.958928312764236,12.66843999999999,-4.400199999999998,4.400199999999998,124.1669,81.5746,95.5594,0.7054118029412673
2025-01-01 12:03:50,PACKET_LOSS_RATE,1.0181,12,3,50,1,1,2,0,723,43430.0,0.69686,0.6936899999999999,0.22493137397882182,0.32123999999999997,0.33730000000000004,0.33730000000000004,0.6808,0.4757,0.8073,1.4281689313392358
2025-01-01 12:04:00,CPU_USAGE,26.82,12,4,0,1,1,2,0,724,43440.0,28.08406,28.185039999999997,4.350540181747412,-1.2640600000000006,0.4297000000000004,0.4297000000000004,26.3903,34.2926,30.1609,-0.2905524250306512
2025-01-01 12:04:10,MEMORY_USAGE,42.9756,12,4,10,1,1,2,0,724,43450.0,49.92008,49.05261,7.329060295631366,-6.944479999999999,-15.377099999999999,15.377099999999999,58.3527,52.5382,41.5329,-0.9475266568811551
2025-01-01 12:04:20,FLASH_WRITE_RATE,1.1639,12,4,20,1,1,2,0,724,43460.0,1.77224,1.77854,0.7374364162421031,-0.6083400000000001,-0.4702000000000002,0.4702000000000002,1.6341,1.7113,3.0293,-0.8249389189376293
2025-01-01 12:04:30,WATCHDOG_COUNTER,23.2381,12,4,30,1,1,2,0,724,43470.0,37.2594,35.72622,17.9589920620563,-14.0213,-5.587700000000002,5.587700000000002,28.8258,58.4926,54.7638,-0.7807398071979862
2025-01-01 12:04:40,TANK_PRESSURE,296.6666,12,4,40,1,1,2,0,724,43480.0,293.33758,293.24603,3.7696370192640956,3.329020000000014,5.859900000000039,5.859900000000039,290.8067,288.0929,294.5708,0.8831142051575835
2025-01-01 12:04:50,THRUSTER_VALVE_TEMP,17.1907,12,4,50,1,1,2,0,724,43490.0,16.72828,16.88085,1.4458887619730654,0.46241999999999805,-1.0335999999999999,1.0335999999999999,18.2243,17.7195,14.716,0.319817134043547
2025-01-01 12:05:00,BATT_VOLTAGE_1,28.3383,12,5,0,1,1,2,0,725,43500.0,27.67088,27.611490000000003,0.41459931500185404,0.6674199999999999,1.0960999999999999,1.0960999999999999,27.2422,27.6421,27.6991,1.6097952308411683
2025-01-01 12:05:10,BATT_VOLTAGE_2,27.172,12,5,10,1,1,2,0,725,43510.0,27.40108,27.62491,0.25064502189355153,-0.22907999999999973,-0.6152999999999977,0.6152999999999977,27.7873,27.3822,27.191,-0.9139618982629927
2025-01-01 12:05:20,BATT_CURRENT_1,1.6659,12,5,20,1,1,2,0,725,43520.0,2.06786,2.01568,0.4239580910892014,-0.4019600000000001,-0.6858000000000002,0.6858000000000002,2.3517,1.686,2.6388,-0.9481125810509112
2025-01-01 12:05:30,BATT_CURRENT_2,2.1878,12,5,30,1,1,2,0,725,43530.0,2.3362000000000003,2.23325,0.17280658262925883,-0.1484000000000001,-0.3106,0.3106,2.4984,2.3619,2.1298,-0.8587635826256637
2025-01-01 12:05:40,BATT_TEMP_1,26.7334,12,5,40,1,1,2,0,725,43540.0,22.59728,22.01826,2.9038951955950614,4.136119999999998,3.7944999999999993,3.7944999999999993,22.9389,23.5405,20.5662,1.4243351503436168
2025-01-01 12:05:50,BATT_TEMP_2,20.9915,12,5,50,1,1,2,0,725,43550.0,21.406219999999998,20.88297,2.632585800501133,-0.4147199999999991,1.612599999999997,1.612599999999997,19.3789,18.9517,25.5018,-0.15753332708892295
2025-01-01 12:06:00,BATT_SOC,79.9508,12,6,0,1,1,2,0,726,43560.0,76.05897999999999,76.14661,4.667342126092744,3.89182000000001,3.689000000000007,3.689000000000007,76.2618,74.8766,80.3609,0.8338407373744506
2025-01-01 12:06:10,SOLAR_PANEL_VOLT_A,30.9716,12,6,10,1,1,2,0,726,43570.0,30.353859999999997,30.36128,0.8194564436258822,0.6177400000000013,1.0124999999999993,1.0124999999999993,29.9591,29.4311,29.9784,0.7538411648417358
2025-01-01 12:06:20,SOLAR_PANEL_VOLT_B,29.9767,12,6,20,1,1,2,0,726,43580.0,30.5157,30.312450000000002,0.8793321016544575,-0.5389999999999979,-1.1752000000000002,1.1752000000000002,31.1519,29.3506,31.5344,-0.6129652255227268
2025-01-01 12:06:30,SOLAR_PANEL_CURR_A,5.7958,12,6,30,1,1,2,0,726,43590.0,5.21766,4.97566,0.6552308852610642,0.5781399999999994,1.4379,1.4379,4.3579,5.742,4.6843,0.8823454647893324
2025-01-01 12:06:40,SOLAR_PANEL_CURR_B,4.4865,12,6,40,1,1,2,0,726,43600.0,4.84072,4.6801900000000005,0.7888068787732543,-0.35421999999999976,0.484,0.484,4.0025,5.049,6.0855,-0.44905795009150995
2025-01-01 12:06:50,SOLAR_POWER_TOTAL,109.3606,12,6,50,1,1,2,0,726,43610.0,98.85184000000001,99.2714,7.165040843079644,10.508759999999995,10.688400000000001,10.688400000000001,98.6722,91.667,92.9025,1.4666713323972023
2025-01-01 12:07:00,BUS_VOLTAGE,28.5799,12,7,0,1,1,2,0,727,43620.0,28.147199999999998,28.192830000000004,0.24381022332953314,0.43270000000000053,0.5660999999999987,0.5660999999999987,28.0138,28.0186,28.0905,1.7747410017961573
2025-01-01 12:07:10,BUS_CURRENT,6.6881,12,7,10,1,1,2,0,727,43630.0,7.575740000000001,7.56118,1.0226502667090056,-0.8876400000000002,-0.4074,0.4074,7.0955,8.8637,6.7489,-0.8679800210256803
2025-01-01 12:07:20,THRUSTER_TEMP_1,20.8546,12,7,20,1,1,2,0,727,43640.0,20.78226,21.317610000000002,1.4791154748700388,0.07234000000000052,-2.2151999999999994,2.2151999999999994,23.0698,20.2027,20.7844,0.04890760811379964
2025-01-01 12:07:30,THRUSTER_TEMP_2,23.7492,12,7,30,1,1,2,0,727,43650.0,21.52854,20.47885,2.5719822983449947,2.2206599999999987,0.7906999999999975,0.7906999999999975,22.9585,23.4772,18.8031,0.8634040760812922
2025-01-01 12:07:40,PAYLOAD_TEMP_CAM,22.2734,12,7,40,1,1,2,0,727,43660.0,21.34074,21.47202,0.7321239396441077,0.9326599999999985,0.30269999999999797,0.30269999999999797,21.9707,20.7761,20.6678,1.2739099891384145
2025-01-01 12:07:50,PAYLOAD_TEMP_SENSOR,22.4844,12,7,50,1,1,2,0,727,43670.0,23.03874,22.12567,0.786958132939732,-0.5543399999999998,0.4574999999999996,0.4574999999999996,22.0269,23.1124,23.9009,-0.7044085025581064
2025-01-01 12:08:00,OBC_TEMP,40.8953,12,8,0,1,1,2,0,728,43680.0,39.9816,39.72713,2.7396939445858015,0.9136999999999986,3.4354000000000013,3.4354000000000013,37.4599,39.5945,44.1955,0.3335044054120197
2025-01-01 12:08:10,TRANS_TEMP,32.4942,12,8,10,1,1,2,0,728,43690.0,32.95286,33.952980000000004,1.0070223100804538,-0.45866000000000184,1.112099999999998,1.112099999999998,31.3821,33.6908,33.6087,-0.45546160736335445
2025-01-01 12:08:20,STRUCT_TEMP_PANEL_X,6.5843,12,8,20,1,1,2,0,728,43700.0,7.8197800000000015,11.872179999999998,3.0625751969543282,-1.2354800000000017,-1.0643000000000002,1.0643000000000002,7.6486,11.5344,3.5433,-0.40341213539137344
2025-01-01 12:08:30,STRUCT_TEMP_PANEL_Y,27.1438,12,8,30,1,1,2,0,728,43710.0,10.56022,11.561869999999999,10.146922967678435,16.583579999999998,22.7014,22.7014,4.4424,3.9612,3.7088,1.6343457078391754
2025-01-01 12:08:40,STRUCT_TEMP_PANEL_Z,6.8225,12,8,40,1,1,2,0,728,43720.0,9.96854,9.985020000000002,5.330874483890876,-3.146040000000001,-0.23439999999999994,0.23439999999999994,7.0569,7.1,19.2912,-0.590154581486935
2025-01-01 12:08:50,RADIATOR_TEMP,-6.7643,12,8,50,1,1,2,0,728,43730.0,-14.491160000000002,-15.13373,5.577686587017956,7.726860000000002,11.908800000000001,11.908800000000001,-18.6731,-19.9582,-16.3152,1.385316273952043
2025-01-01 12:09:00,GYRO_X,-0.0217,12,9,0,1,1,2,0,729,43740.0,-0.02806,-0.02693,0.007782223332698716,0.006360000000000001,0.002700000000000001,0.002700000000000001,-0.0244,-0.0407,-0.0232,0.8172471706481447
2025-01-01 12:09:10,GYRO_Y,-0.0458,12,9,10,1,1,2,0,729,43750.0,-0.01802,-0.02207,0.027935497131785596,-0.02778,-0.013499999999999998,0.013499999999999998,-0.0323,-0.0362,0.0128,-0.9944337080864522
2025-01-01 12:09:20,GYRO_Z,-0.0364,12,9,20,1,1,2,0,729,43760.0,-0.023159999999999997,-0.01718,0.024155496268965376,-0.013240000000000005,-0.027100000000000003,0.027100000000000003,-0.0093,-0.0339,-0.0481,-0.5481154207131965
2025-01-01 12:09:30,MAGNETOMETER_X,-7.1728,12,9,30,1,1,2,0,729,43770.0,-17.04532,-20.86295,12.33887734265154,9.872520000000002,10.605500000000003,10.605500000000003,-17.7783,-3.5642,-22.2976,0.8001149315160033
2025-01-01 12:09:40,MAGNETOMETER_Y,-17.7053,12,9,40,1,1,2,0,729,43780.0,-23.532059999999998,-19.093379999999996,8.406528990790386,5.826759999999997,-4.106400000000001,4.106400000000001,-13.5989,-32.0014,-32.2643,0.6931231672885911
2025-01-01 12:09:50,MAGNETOMETER_Z,-33.5608,12,9,50,1,1,2,0,729,43790.0,-17.95668,-13.805100000000001,18.17163153742667,-15.604120000000002,1.1601999999999961,1.1601999999999961,-34.721,2.687,-24.3704,-0.8587077042510702
2025-01-01 12:10:00,REACTION_WHEEL_SPD_X,-1655.8426,12,10,0,1,1,2,0,730,43800.0,-645.8387200000001,-646.16517,951.5284722360619,-1010.0038799999999,-163.6866,163.6866,-1492.156,152.3034,469.9205,-1.0614541860492335
2025-01-01 12:10:10,REACTION_WHEEL_SPD_Y,-206.8919,12,10,10,1,1,2,0,730,43810.0,-863.2670600000001,-767.72866,1026.5877102153922,656.3751600000002,1453.5928,1453.5928,-1660.4847,-1605.6455,629.0526,0.6393756261335757
2025-01-01 12:10:20,REACTION_WHEEL_SPD_Z,105.5281,12,10,20,1,1,2,0,730,43820.0,-732.2306399999999,-814.51017,609.8816804314215,837.7587399999999,1055.3719,1055.3719,-949.8438,-309.9301,-1345.4938,1.3736414240338903
2025-01-01 12:10:30,ATTITUDE_ROLL,-1.5607,12,10,30,1,1,2,0,730,43830.0,-0.93672,-0.9921199999999999,0.642545342368927,-0.62398,-0.11630000000000007,0.11630000000000007,-1.4444,-0.2366,-1.1798,-0.9711065645570154
2025-01-01 12:10:40,ATTITUDE_PITCH,-1.371,12,10,40,1,1,2,0,730,43840.0,-1.05324,-0.9582999999999998,0.6272652373597635,-0.31776000000000004,-0.42389999999999994,0.42389999999999994,-0.9471,-1.6687,-0.0311,-0.5065799618316025
2025-01-01 12:10:50,ATTITUDE_YAW,-3.0443,12,10,50,1,1,2,0,730,43850.0,-1.5659399999999999,-0.98525,1.147906271435085,-1.47836,-0.5606,0.5606,-2.4837,-0.9871,-0.2991,-1.2878751835302629
2025-01-01 12:11:00,STAR_TRACKER_VALID,0.2537,12,11,0,1,1,2,0,731,43860.0,0.34086,0.39178,0.10314983276767813,-0.08716000000000002,-0.031299999999999994,0.031299999999999994,0.285,0.5164,0.3404,-0.8449844043500135
2025-01-01 12:11:10,SUN_SENSOR_ANGLE,67.2248,12,11,10,1,1,2,0,731,43870.0,59.19334,70.05781999999999,9.238391482449845,8.031460000000003,8.864000000000004,8.864000000000004,58.3608,57.4909,67.8071,0.8693569670929568
2025-01-01 12:11:20,RF_SIGNAL_STRENGTH,-74.0997,12,11,20,1,1,2,0,731,43880.0,-72.89738,-71.32369,3.0618345851792554,-1.2023200000000003,-3.2398999999999916,3.2398999999999916,-70.8598,-75.7733,-75.1595,-0.39267960647508665
2025-01-01 12:11:30,RF_NOISE_FLOOR,-95.8802,12,11,30,1,1,2,0,731,43890.0,-99.27844,-98.44523000000001,4.239544054848358,3.3982400000000013,8.123999999999995,8.123999999999995,-104.0042,-98.4374,-94.7231,0.8015578930271432
2025-01-01 12:11:40,TX_POWER,3.1589,12,11,40,1,1,2,0,731,43900.0,2.60478,2.56712,0.631675792634165,0.5541200000000002,0.9863,0.9863,2.1726,2.0643,2.213,0.8772221548798828
2025-01-01 12:11:50,LINK_MARGIN,13.4436,12,11,50,1,1,2,0,731,43910.0,13.64838,13.10424,1.901965341955515,-0.20477999999999952,2.7208000000000006,2.7208000000000006,10.7228,14.831,13.4879,-0.10766757704925052
2025-01-01 12:12:00,DATA_RATE_KBPS,82.3889,12,12,0,1,1,2,0,732,43920.0,100.6913,106.56522,20.259177813894752,-18.30239999999999,-37.37779999999999,37.37779999999999,119.7667,124.1669,81.5746,-0.9034127726272927
2025-01-01 12:12:10,PACKET_LOSS_RATE,0.6049,12,12,10,1,1,2,0,732,43930.0,0.71736,0.62719,0.20671066252131398,-0.11246,-0.4132,0.4132,1.0181,0.6808,0.4757,-0.5440454721991143
2025-01-01 12:12:20,CPU_USAGE,24.1592,12,12,20,1,1,2,0,732,43940.0,28.364600000000003,28.30474,3.9476865535397856,-4.2054000000000045,-2.660800000000002,2.660800000000002,26.82,26.3903,34.2926,-1.0652821451158867
2025-01-01 12:12:30,MEMORY_USAGE,47.8341,12,12,30,1,1,2,0,732,43950.0,48.6467,49.47377,6.942226816015174,-0.8126000000000033,4.858499999999999,4.858499999999999,42.9756,58.3527,52.5382,-0.11705177913884904
2025-01-01 12:12:40,FLASH_WRITE_RATE,2.7973,12,12,40,1,1,2,0,732,43960.0,2.06718,1.7296399999999998,0.8044988701048602,0.7301199999999999,1.6334,1.6334,1.1639,1.6341,1.7113,0.9075463336633828
2025-01-01 12:12:50,WATCHDOG_COUNTER,40.3041,12,12,50,1,1,2,0,732,43970.0,41.12488,37.15781,15.488187306686376,-0.8207799999999992,17.066,17.066,23.2381,28.8258,58.4926,-0.05299393555536753
2025-01-01 12:13:00,TANK_PRESSURE,290.779,12,13,0,1,1,2,0,733,43980.0,292.1832,293.03478,3.405825645127223,-1.404200000000003,-5.88760000000002,5.88760000000002,296.6666,290.8067,288.0929,-0.41229356588145305
2025-01-01 12:13:10,THRUSTER_VALVE_TEMP,14.8417,12,13,10,1,1,2,0,733,43990.0,16.53844,16.99013,1.6479293030952515,-1.696740000000002,-2.349,2.349,17.1907,18.2243,17.7195,-1.0296194119572186
2025-01-01 12:13:20,BATT_VOLTAGE_1,27.5016,12,13,20,1,1,2,0,733,44000.0,27.68466,27.62011,0.4057545230801583,-0.1830600000000011,-0.8367000000000004,0.8367000000000004,28.3383,27.2422,27.6421,-0.4511594808860256
2025-01-01 12:13:30,BATT_VOLTAGE_2,27.8432,12,13,30,1,1,2,0,733,44010.0,27.47514,27.578660000000003,0.3217838063048184,0.36805999999999983,0.6711999999999989,0.6711999999999989,27.172,27.7873,27.3822,1.1438114435483588
2025-01-01 12:13:40,BATT_CURRENT_1,1.843,12,13,40,1,1,2,0,733,44020.0,2.03708,2.01596,0.4358186285600922,-0.19408000000000003,0.17710000000000004,0.17710000000000004,1.6659,2.3517,1.686,-0.4453228643328623
2025-01-01 12:13:50,BATT_CURRENT_2,1.6887,12,13,50,1,1,2,0,733,44030.0,2.17332,2.1951600000000004,0.30748968600589466,-0.48461999999999983,-0.4991000000000001,0.4991000000000001,2.1878,2.4984,2.3619,-1.5760528630892339
2025-01-01 12:14:00,BATT_TEMP_1,21.4973,12,14,0,1,1,2,0,734,44040.0,23.05526,22.17662,2.3664514791138385,-1.5579600000000013,-5.2361,5.2361,26.7334,22.9389,23.5405,-0.6583528180275254
2025-01-01 12:14:10,BATT_TEMP_2,21.0285,12,14,10,1,1,2,0,734,44050.0,21.17048,20.79211,2.5954416140611203,-0.14198000000000022,0.037000000000002586,0.037000000000002586,20.9915,19.3789,18.9517,-0.054703600046638046
2025-01-01 12:14:20,BATT_SOC,73.8109,12,14,20,1,1,2,0,734,44060.0,77.0522,76.3992,2.9670427558429355,-3.2412999999999954,-6.139899999999997,6.139899999999997,79.9508,76.2618,74.8766,-1.0924345439973762
2025-01-01 12:14:30,SOLAR_PANEL_VOLT_A,30.1048,12,14,30,1,1,2,0,734,44070.0,30.089,30.23798,0.5570393118981647,0.015800000000002257,-0.8667999999999978,0.8667999999999978,30.9716,29.9591,29.4311,0.028364245866530042
2025-01-01 12:14:40,SOLAR_PANEL_VOLT_B,29.5086,12,14,40,1,1,2,0,734,44080.0,30.30444,30.338710000000003,0.9850857338323685,-0.7958399999999983,-0.46809999999999974,0.46809999999999974,29.9767,31.1519,29.3506,-0.8078890726636246
2025-01-01 12:14:50,SOLAR_PANEL_CURR_A,4.9126,12,14,50,1,1,2,0,734,44090.0,5.09852,4.94514,0.6432200921923986,-0.18591999999999942,-0.8831999999999995,0.8831999999999995,5.7958,4.3579,5.742,-0.28904569719875517
2025-01-01 12:15:00,SOLAR_PANEL_CURR_B,5.3296,12,15,0,1,1,2,0,735,44100.0,4.990620000000001,4.7874099999999995,0.7980595197101547,0.3389799999999994,0.8430999999999997,0.8430999999999997,4.4865,4.0025,5.049,0.4247552865770121
2025-01-01 12:15:10,SOLAR_POWER_TOTAL,94.2175,12,15,10,1,1,2,0,735,44110.0,97.36395999999999,98.59858,7.209213762470869,-3.1464599999999905,-15.143100000000004,15.143100000000004,109.3606,98.6722,91.667,-0.43644981320703413
2025-01-01 12:15:20,BUS_VOLTAGE,28.6966,12,15,20,1,1,2,0,735,44120.0,28.27988,28.25147,0.33113371468335295,0.41672000000000153,0.11670000000000158,0.11670000000000158,28.5799,28.0138,28.0186,1.258464425461752
2025-01-01 12:15:30,BUS_CURRENT,7.5614,12,15,30,1,1,2,0,735,44130.0,7.39152,7.6156999999999995,0.8932470498132086,0.16988000000000003,0.8732999999999995,0.8732999999999995,6.6881,7.0955,8.8637,0.19018254808177032
2025-01-01 12:15:40,THRUSTER_TEMP_1,20.3928,12,15,40,1,1,2,0,735,44140.0,21.06086,21.23279,1.1551575641444003,-0.6680600000000005,-0.4618000000000002,0.4618000000000002,20.8546,23.0698,20.2027,-0.5783280313753716
