timestamp,parameter,value,hour,minute,second,day,month,weekday,is_weekend,minute_of_day,elapsed_sec
2025-01-01 12:28:10,RF_NOISE_FLOOR,-97.2629,12,28,10,1,1,2,0,748,44890.0
2025-01-01 12:28:20,TX_POWER,1.947,12,28,20,1,1,2,0,748,44900.0
2025-01-01 12:28:30,LINK_MARGIN,11.1006,12,28,30,1,1,2,0,748,44910.0
2025-01-01 12:28:40,DATA_RATE_KBPS,121.8821,12,28,40,1,1,2,0,748,44920.0
2025-01-01 12:28:50,PACKET_LOSS_RATE,0.8472,12,28,50,1,1,2,0,748,44930.0
2025-01-01 12:29:00,CPU_USAGE,38.2819,12,29,0,1,1,2,0,749,44940.0
2025-01-01 12:29:10,MEMORY_USAGE,45.1647,12,29,10,1,1,2,0,749,44950.0
2025-01-01 12:29:20,FLASH_WRITE_RATE,2.6029,12,29,20,1,1,2,0,749,44960.0
2025-01-01 12:29:30,WATCHDOG_COUNTER,29.638,12,29,30,1,1,2,0,749,44970.0
2025-01-01 12:29:40,TANK_PRESSURE,290.72,12,29,40,1,1,2,0,749,44980.0
2025-01-01 12:29:50,THRUSTER_VALVE_TEMP,16.4531,12,29,50,1,1,2,0,749,44990.0
2025-01-01 12:30:00,BATT_VOLTAGE_1,27.4902,12,30,0,1,1,2,0,750,45000.0
2025-01-01 12:30:10,BATT_VOLTAGE_2,27.4284,12,30,10,1,1,2,0,750,45010.0
2025-01-01 12:30:20,BATT_CURRENT_1,2.2923,12,30,20,1,1,2,0,750,45020.0
2025-01-01 12:30:30,BATT_CURRENT_2,1.7957,12,30,30,1,1,2,0,750,45030.0
2025-01-01 12:30:40,BATT_TEMP_1,22.7288,12,30,40,1,1,2,0,750,45040.0
2025-01-01 12:30:50,BATT_TEMP_2,19.9088,12,30,50,1,1,2,0,750,45050.0
2025-01-01 12:31:00,BATT_SOC,73.0206,12,31,0,1,1,2,0,751,45060.0
2025-01-01 12:31:10,SOLAR_PANEL_VOLT_A,30.0943,12,31,10,1,1,2,0,751,45070.0
2025-01-01 12:31:20,SOLAR_PANEL_VOLT_B,29.4897,12,31,20,1,1,2,0,751,45080.0
2025-01-01 12:31:30,SOLAR_PANEL_CURR_A,4.4064,12,31,30,1,1,2,0,751,45090.0
2025-01-01 12:31:40,SOLAR_PANEL_CURR_B,5.0002,12,31,40,1,1,2,0,751,45100.0
2025-01-01 12:31:50,SOLAR_POWER_TOTAL,108.0429,12,31,50,1,1,2,0,751,45110.0
2025-01-01 12:32:00,BUS_VOLTAGE,28.0867,12,32,0,1,1,2,0,752,45120.0
2025-01-01 12:32:10,BUS_CURRENT,8.5748,12,32,10,1,1,2,0,752,45130.0
2025-01-01 12:32:20,THRUSTER_TEMP_1,19.5705,12,32,20,1,1,2,0,752,45140.0
2025-01-01 12:32:30,THRUSTER_TEMP_2,21.4834,12,32,30,1,1,2,0,752,45150.0
2025-01-01 12:32:40,PAYLOAD_TEMP_CAM,21.0908,12,32,40,1,1,2,0,752,45160.0
2025-01-01 12:32:50,PAYLOAD_TEMP_SENSOR,20.7375,12,32,50,1,1,2,0,752,45170.0
2025-01-01 12:33:00,OBC_TEMP,36.4444,12,33,0,1,1,2,0,753,45180.0
2025-01-01 12:33:10,TRANS_TEMP,31.1494,12,33,10,1,1,2,0,753,45190.0
2025-01-01 12:33:20,STRUCT_TEMP_PANEL_X,20.1972,12,33,20,1,1,2,0,753,45200.0
2025-01-01 12:33:30,STRUCT_TEMP_PANEL_Y,7.9954,12,33,30,1,1,2,0,753,45210.0
2025-01-01 12:33:40,STRUCT_TEMP_PANEL_Z,4.2852,12,33,40,1,1,2,0,753,45220.0
2025-01-01 12:33:50,RADIATOR_TEMP,-20.0625,12,33,50,1,1,2,0,753,45230.0
2025-01-01 12:34:00,GYRO_X,-0.0214,12,34,0,1,1,2,0,754,45240.0
2025-01-01 12:34:10,GYRO_Y,-0.0065,12,34,10,1,1,2,0,754,45250.0
2025-01-01 12:34:20,GYRO_Z,-0.0394,12,34,20,1,1,2,0,754,45260.0
2025-01-01 12:34:30,MAGNETOMETER_X,2.5716,12,34,30,1,1,2,0,754,45270.0
2025-01-01 12:34:40,MAGNETOMETER_Y,-20.1573,12,34,40,1,1,2,0,754,45280.0
2025-01-01 12:34:50,MAGNETOMETER_Z,-0.9669,12,34,50,1,1,2,0,754,45290.0
2025-01-01 12:35:00,REACTION_WHEEL_SPD_X,-1057.7436,12,35,0,1,1,2,0,755,45300.0
2025-01-01 12:35:10,REACTION_WHEEL_SPD_Y,-1086.1792,12,35,10,1,1,2,0,755,45310.0
2025-01-01 12:35:20,REACTION_WHEEL_SPD_Z,-861.736,12,35,20,1,1,2,0,755,45320.0
2025-01-01 12:35:30,ATTITUDE_ROLL,-0.4014,12,35,30,1,1,2,0,755,45330.0
2025-01-01 12:35:40,ATTITUDE_PITCH,-0.6324,12,35,40,1,1,2,0,755,45340.0
2025-01-01 12:35:50,ATTITUDE_YAW,-0.9806,12,35,50,1,1,2,0,755,45350.0
2025-01-01 12:36:00,STAR_TRACKER_VALID,0.3671,12,36,0,1,1,2,0,756,45360.0
2025-01-01 12:36:10,SUN_SENSOR_ANGLE,44.2696,12,36,10,1,1,2,0,756,45370.0
2025-01-01 12:36:20,RF_SIGNAL_STRENGTH,-73.1947,12,36,20,1,1,2,0,756,45380.0
2025-01-01 12:36:30,RF_NOISE_FLOOR,-98.4616,12,36,30,1,1,2,0,756,45390.0
2025-01-01 12:36:40,TX_POWER,1.9285,12,36,40,1,1,2,0,756,45400.0
2025-01-01 12:36:50,LINK_MARGIN,11.6723,12,36,50,1,1,2,0,756,45410.0
2025-01-01 12:37:00,DATA_RATE_KBPS,91.6751,12,37,0,1,1,2,0,757,45420.0
2025-01-01 12:37:10,PACKET_LOSS_RATE,0.5549,12,37,10,1,1,2,0,757,45430.0
2025-01-01 12:37:20,CPU_USAGE,33.3263,12,37,20,1,1,2,0,757,45440.0
2025-01-01 12:37:30,MEMORY_USAGE,44.2244,12,37,30,1,1,2,0,757,45450.0
2025-01-01 12:37:40,FLASH_WRITE_RATE,1.538,12,37,40,1,1,2,0,757,45460.0
2025-01-01 12:37:50,WATCHDOG_COUNTER,29.3423,12,37,50,1,1,2,0,757,45470.0
2025-01-01 12:38:00,TANK_PRESSURE,297.0928,12,38,0,1,1,2,0,758,45480.0
2025-01-01 12:38:10,THRUSTER_VALVE_TEMP,14.1124,12,38,10,1,1,2,0,758,45490.0
2025-01-01 12:38:20,BATT_VOLTAGE_1,27.5273,12,38,20,1,1,2,0,758,45500.0
2025-01-01 12:38:30,BATT_VOLTAGE_2,27.2984,12,38,30,1,1,2,0,758,45510.0
2025-01-01 12:38:40,BATT_CURRENT_1,2.089,12,38,40,1,1,2,0,758,45520.0
2025-01-01 12:38:50,BATT_CURRENT_2,1.7357,12,38,50,1,1,2,0,758,45530.0
2025-01-01 12:39:00,BATT_TEMP_1,24.5174,12,39,0,1,1,2,0,759,45540.0
2025-01-01 12:39:10,BATT_TEMP_2,26.2817,12,39,10,1,1,2,0,759,45550.0
2025-01-01 12:39:20,BATT_SOC,70.5687,12,39,20,1,1,2,0,759,45560.0
2025-01-01 12:39:30,SOLAR_PANEL_VOLT_A,29.4554,12,39,30,1,1,2,0,759,45570.0
2025-01-01 12:39:40,SOLAR_PANEL_VOLT_B,30.3658,12,39,40,1,1,2,0,759,45580.0
2025-01-01 12:39:50,SOLAR_PANEL_CURR_A,4.4544,12,39,50,1,1,2,0,759,45590.0
2025-01-01 12:40:00,SOLAR_PANEL_CURR_B,3.9264,12,40,0,1,1,2,0,760,45600.0
2025-01-01 12:40:10,SOLAR_POWER_TOTAL,100.7503,12,40,10,1,1,2,0,760,45610.0
2025-01-01 12:40:20,BUS_VOLTAGE,28.0254,12,40,20,1,1,2,0,760,45620.0
2025-01-01 12:40:30,BUS_CURRENT,6.8236,12,40,30,1,1,2,0,760,45630.0
2025-01-01 12:40:40,THRUSTER_TEMP_1,22.2572,12,40,40,1,1,2,0,760,45640.0
2025-01-01 12:40:50,THRUSTER_TEMP_2,19.4315,12,40,50,1,1,2,0,760,45650.0
2025-01-01 12:41:00,PAYLOAD_TEMP_CAM,20.5806,12,41,0,1,1,2,0,761,45660.0
2025-01-01 12:41:10,PAYLOAD_TEMP_SENSOR,21.7221,12,41,10,1,1,2,0,761,45670.0
2025-01-01 12:41:20,OBC_TEMP,38.6254,12,41,20,1,1,2,0,761,45680.0
2025-01-01 12:41:30,TRANS_TEMP,35.1122,12,41,30,1,1,2,0,761,45690.0
2025-01-01 12:41:40,STRUCT_TEMP_PANEL_X,15.5577,12,41,40,1,1,2,0,761,45700.0
2025-01-01 12:41:50,STRUCT_TEMP_PANEL_Y,6.5544,12,41,50,1,1,2,0,761,45710.0
2025-01-01 12:42:00,STRUCT_TEMP_PANEL_Z,21.7055,12,42,0,1,1,2,0,762,45720.0
2025-01-01 12:42:10,RADIATOR_TEMP,-17.1113,12,42,10,1,1,2,0,762,45730.0
2025-01-01 12:42:20,GYRO_X,-0.047,12,42,20,1,1,2,0,762,45740.0
2025-01-01 12:42:30,GYRO_Y,-0.0231,12,42,30,1,1,2,0,762,45750.0
2025-01-01 12:42:40,GYRO_Z,-0.0122,12,42,40,1,1,2,0,762,45760.0
2025-01-01 12:42:50,MAGNETOMETER_X,-33.409,12,42,50,1,1,2,0,762,45770.0
2025-01-01 12:43:00,MAGNETOMETER_Y,-27.969,12,43,0,1,1,2,0,763,45780.0
2025-01-01 12:43:10,MAGNETOMETER_Z,-26.4917,12,43,10,1,1,2,0,763,45790.0
2025-01-01 12:43:20,REACTION_WHEEL_SPD_X,-622.8426,12,43,20,1,1,2,0,763,45800.0
2025-01-01 12:43:30,REACTION_WHEEL_SPD_Y,-1122.1553,12,43,30,1,1,2,0,763,45810.0
2025-01-01 12:43:40,REACTION_WHEEL_SPD_Z,-1441.4687,12,43,40,1,1,2,0,763,45820.0
2025-01-01 12:43:50,ATTITUDE_ROLL,-1.6847,12,43,50,1,1,2,0,763,45830.0
2025-01-01 12:44:00,ATTITUDE_PITCH,0.0378,12,44,0,1,1,2,0,764,45840.0
2025-01-01 12:44:10,ATTITUDE_YAW,-2.1805,12,44,10,1,1,2,0,764,45850.0
2025-01-01 12:44:20,STAR_TRACKER_VALID,0.2779,12,44,20,1,1,2,0,764,45860.0
2025-01-01 12:44:30,SUN_SENSOR_ANGLE,65.3789,12,44,30,1,1,2,0,764,45870.0
2025-01-01 12:44:40,RF_SIGNAL_STRENGTH,-66.0732,12,44,40,1,1,2,0,764,45880.0
2025-01-01 12:44:50,RF_NOISE_FLOOR,-94.7192,12,44,50,1,1,2,0,764,45890.0
2025-01-01 12:45:00,TX_POWER,2.1608,12,45,0,1,1,2,0,765,45900.0
2025-01-01 12:45:10,LINK_MARGIN,11.0843,12,45,10,1,1,2,0,765,45910.0
2025-01-01 12:45:20,DATA_RATE_KBPS,83.7323,12,45,20,1,1,2,0,765,45920.0
2025-01-01 12:45:30,PACKET_LOSS_RATE,0.6364,12,45,30,1,1,2,0,765,45930.0
2025-01-01 12:45:40,CPU_USAGE,24.4442,12,45,40,1,1,2,0,765,45940.0
2025-01-01 12:45:50,MEMORY_USAGE,49.526,12,45,50,1,1,2,0,765,45950.0
2025-01-01 12:46:00,FLASH_WRITE_RATE,1.6605,12,46,0,1,1,2,0,766,45960.0
2025-01-01 12:46:10,WATCHDOG_COUNTER,32.2858,12,46,10,1,1,2,0,766,45970.0
2025-01-01 12:46:20,TANK_PRESSURE,287.9162,12,46,20,1,1,2,0,766,45980.0
2025-01-01 12:46:30,THRUSTER_VALVE_TEMP,14.3746,12,46,30,1,1,2,0,766,45990.0
2025-01-01 12:46:40,BATT_VOLTAGE_1,28.2259,12,46,40,1,1,2,0,766,46000.0
2025-01-01 12:46:50,BATT_VOLTAGE_2,27.6688,12,46,50,1,1,2,0,766,46010.0
2025-01-01 12:47:00,BATT_CURRENT_1,2.1243,12,47,0,1,1,2,0,767,46020.0
2025-01-01 12:47:10,BATT_CURRENT_2,1.6936,12,47,10,1,1,2,0,767,46030.0
2025-01-01 12:47:20,BATT_TEMP_1,23.2237,12,47,20,1,1,2,0,767,46040.0
2025-01-01 12:47:30,BATT_TEMP_2,22.4356,12,47,30,1,1,2,0,767,46050.0
2025-01-01 12:47:40,BATT_SOC,73.0859,12,47,40,1,1,2,0,767,46060.0
2025-01-01 12:47:50,SOLAR_PANEL_VOLT_A,29.4825,12,47,50,1,1,2,0,767,46070.0
2025-01-01 12:48:00,SOLAR_PANEL_VOLT_B,30.0531,12,48,0,1,1,2,0,768,46080.0
2025-01-01 12:48:10,SOLAR_PANEL_CURR_A,4.4142,12,48,10,1,1,2,0,768,46090.0
2025-01-01 12:48:20,SOLAR_PANEL_CURR_B,5.059,12,48,20,1,1,2,0,768,46100.0
2025-01-01 12:48:30,SOLAR_POWER_TOTAL,100.2354,12,48,30,1,1,2,0,768,46110.0
2025-01-01 12:48:40,BUS_VOLTAGE,28.5579,12,48,40,1,1,2,0,768,46120.0
2025-01-01 12:48:50,BUS_CURRENT,7.4487,12,48,50,1,1,2,0,768,46130.0
2025-01-01 12:49:00,THRUSTER_TEMP_1,20.785,12,49,0,1,1,2,0,769,46140.0
2025-01-01 12:49:10,THRUSTER_TEMP_2,20.8562,12,49,10,1,1,2,0,769,46150.0
2025-01-01 12:49:20,PAYLOAD_TEMP_CAM,19.8687,12,49,20,1,1,2,0,769,46160.0
2025-01-01 12:49:30,PAYLOAD_TEMP_SENSOR,23.6197,12,49,30,1,1,2,0,769,46170.0
2025-01-01 12:49:40,OBC_TEMP,44.2937,12,49,40,1,1,2,0,769,46180.0
2025-01-01 12:49:50,TRANS_TEMP,31.2519,12,49,50,1,1,2,0,769,46190.0
2025-01-01 12:50:00,STRUCT_TEMP_PANEL_X,10.5268,12,50,0,1,1,2,0,770,46200.0
2025-01-01 12:50:10,STRUCT_TEMP_PANEL_Y,11.5384,12,50,10,1,1,2,0,770,46210.0
2025-01-01 12:50:20,STRUCT_TEMP_PANEL_Z,13.2484,12,50,20,1,1,2,0,770,46220.0
2025-01-01 12:50:30,RADIATOR_TEMP,-18.149,12,50,30,1,1,2,0,770,46230.0
2025-01-01 12:50:40,GYRO_X,-0.0237,12,50,40,1,1,2,0,770,46240.0
2025-01-01 12:50:50,GYRO_Y,-0.0406,12,50,50,1,1,2,0,770,46250.0
2025-01-01 12:51:00,GYRO_Z,-0.0328,12,51,0,1,1,2,0,771,46260.0
2025-01-01 12:51:10,MAGNETOMETER_X,-19.5529,12,51,10,1,1,2,0,771,46270.0
2025-01-01 12:51:20,MAGNETOMETER_Y,-27.016,12,51,20,1,1,2,0,771,46280.0
2025-01-01 12:51:30,MAGNETOMETER_Z,-32.0446,12,51,30,1,1,2,0,771,46290.0
2025-01-01 12:51:40,REACTION_WHEEL_SPD_X,-1468.6302,12,51,40,1,1,2,0,771,46300.0
2025-01-01 12:51:50,REACTION_WHEEL_SPD_Y,-1486.9593,12,51,50,1,1,2,0,771,46310.0
2025-01-01 12:52:00,REACTION_WHEEL_SPD_Z,-1052.3989,12,52,0,1,1,2,0,772,46320.0
2025-01-01 12:52:10,ATTITUDE_ROLL,-1.6401,12,52,10,1,1,2,0,772,46330.0
2025-01-01 12:52:20,ATTITUDE_PITCH,0.2001,12,52,20,1,1,2,0,772,46340.0
2025-01-01 12:52:30,ATTITUDE_YAW,-1.7747,12,52,30,1,1,2,0,772,46350.0
2025-01-01 12:52:40,STAR_TRACKER_VALID,0.3965,12,52,40,1,1,2,0,772,46360.0
2025-01-01 12:52:50,SUN_SENSOR_ANGLE,61.9434,12,52,50,1,1,2,0,772,46370.0
2025-01-01 12:53:00,RF_SIGNAL_STRENGTH,-71.8336,12,53,0,1,1,2,0,773,46380.0
2025-01-01 12:53:10,RF_NOISE_FLOOR,-102.8783,12,53,10,1,1,2,0,773,46390.0
2025-01-01 12:53:20,TX_POWER,2.243,12,53,20,1,1,2,0,773,46400.0
2025-01-01 12:53:30,LINK_MARGIN,10.4994,12,53,30,1,1,2,0,773,46410.0
2025-01-01 12:53:40,DATA_RATE_KBPS,118.52,12,53,40,1,1,2,0,773,46420.0
2025-01-01 12:53:50,PACKET_LOSS_RATE,0.91,12,53,50,1,1,2,0,773,46430.0
2025-01-01 12:54:00,CPU_USAGE,34.7501,12,54,0,1,1,2,0,774,46440.0
2025-01-01 12:54:10,MEMORY_USAGE,43.1054,12,54,10,1,1,2,0,774,46450.0
2025-01-01 12:54:20,FLASH_WRITE_RATE,2.312,12,54,20,1,1,2,0,774,46460.0
2025-01-01 12:54:30,WATCHDOG_COUNTER,38.6474,12,54,30,1,1,2,0,774,46470.0
2025-01-01 12:54:40,TANK_PRESSURE,294.6299,12,54,40,1,1,2,0,774,46480.0
2025-01-01 12:54:50,THRUSTER_VALVE_TEMP,15.443,12,54,50,1,1,2,0,774,46490.0
2025-01-01 12:55:00,BATT_VOLTAGE_1,27.7422,12,55,0,1,1,2,0,775,46500.0
2025-01-01 12:55:10,BATT_VOLTAGE_2,27.9615,12,55,10,1,1,2,0,775,46510.0
2025-01-01 12:55:20,BATT_CURRENT_1,1.9529,12,55,20,1,1,2,0,775,46520.0
2025-01-01 12:55:30,BATT_CURRENT_2,2.2698,12,55,30,1,1,2,0,775,46530.0
2025-01-01 12:55:40,BATT_TEMP_1,24.9678,12,55,40,1,1,2,0,775,46540.0
2025-01-01 12:55:50,BATT_TEMP_2,23.9786,12,55,50,1,1,2,0,775,46550.0
2025-01-01 12:56:00,BATT_SOC,70.0336,12,56,0,1,1,2,0,776,46560.0
2025-01-01 12:56:10,SOLAR_PANEL_VOLT_A,30.5957,12,56,10,1,1,2,0,776,46570.0
2025-01-01 12:56:20,SOLAR_PANEL_VOLT_B,30.1905,12,56,20,1,1,2,0,776,46580.0
2025-01-01 12:56:30,SOLAR_PANEL_CURR_A,4.6271,12,56,30,1,1,2,0,776,46590.0
2025-01-01 12:56:40,SOLAR_PANEL_CURR_B,5.1315,12,56,40,1,1,2,0,776,46600.0
2025-01-01 12:56:50,SOLAR_POWER_TOTAL,99.4203,12,56,50,1,1,2,0,776,46610.0
2025-01-01 12:57:00,BUS_VOLTAGE,28.0065,12,57,0,1,1,2,0,777,46620.0
2025-01-01 12:57:10,BUS_CURRENT,7.9771,12,57,10,1,1,2,0,777,46630.0
2025-01-01 12:57:20,THRUSTER_TEMP_1,19.0967,12,57,20,1,1,2,0,777,46640.0
2025-01-01 12:57:30,THRUSTER_TEMP_2,20.6478,12,57,30,1,1,2,0,777,46650.0
2025-01-01 12:57:40,PAYLOAD_TEMP_CAM,20.2755,12,57,40,1,1,2,0,777,46660.0
2025-01-01 12:57:50,PAYLOAD_TEMP_SENSOR,21.2304,12,57,50,1,1,2,0,777,46670.0
2025-01-01 12:58:00,OBC_TEMP,37.9712,12,58,0,1,1,2,0,778,46680.0
2025-01-01 12:58:10,TRANS_TEMP,33.9767,12,58,10,1,1,2,0,778,46690.0
2025-01-01 12:58:20,STRUCT_TEMP_PANEL_X,15.6835,12,58,20,1,1,2,0,778,46700.0
2025-01-01 12:58:30,STRUCT_TEMP_PANEL_Y,7.7039,12,58,30,1,1,2,0,778,46710.0
2025-01-01 12:58:40,STRUCT_TEMP_PANEL_Z,7.5615,12,58,40,1,1,2,0,778,46720.0
2025-01-01 12:58:50,RADIATOR_TEMP,-19.1988,12,58,50,1,1,2,0,778,46730.0
2025-01-01 12:59:00,GYRO_X,-0.0004,12,59,0,1,1,2,0,779,46740.0
2025-01-01 12:59:10,GYRO_Y,-0.0263,12,59,10,1,1,2,0,779,46750.0
2025-01-01 12:59:20,GYRO_Z,-0.0278,12,59,20,1,1,2,0,779,46760.0
2025-01-01 12:59:30,MAGNETOMETER_X,-16.3141,12,59,30,1,1,2,0,779,46770.0
2025-01-01 12:59:40,MAGNETOMETER_Y,-23.9831,12,59,40,1,1,2,0,779,46780.0
2025-01-01 12:59:50,MAGNETOMETER_Z,-13.775,12,59,50,1,1,2,0,779,46790.0
2025-01-01 13:00:00,REACTION_WHEEL_SPD_X,-1514.1652,13,0,0,1,1,2,0,780,46800.0
2025-01-01 13:00:10,REACTION_WHEEL_SPD_Y,-313.9258,13,0,10,1,1,2,0,780,46810.0
2025-01-01 13:00:20,REACTION_WHEEL_SPD_Z,-578.197,13,0,20,1,1,2,0,780,46820.0
2025-01-01 13:00:30,ATTITUDE_ROLL,-0.9709,13,0,30,1,1,2,0,780,46830.0
2025-01-01 13:00:40,ATTITUDE_PITCH,-1.4233,13,0,40,1,1,2,0,780,46840.0
2025-01-01 13:00:50,ATTITUDE_YAW,-0.5197,13,0,50,1,1,2,0,780,46850.0
2025-01-01 13:01:00,STAR_TRACKER_VALID,0.1785,13,1,0,1,1,2,0,781,46860.0
2025-01-01 13:01:10,SUN_SENSOR_ANGLE,56.9602,13,1,10,1,1,2,0,781,46870.0
2025-01-01 13:01:20,RF_SIGNAL_STRENGTH,-71.1954,13,1,20,1,1,2,0,781,46880.0
2025-01-01 13:01:30,RF_NOISE_FLOOR,-98.3862,13,1,30,1,1,2,0,781,46890.0
2025-01-01 13:01:40,TX_POWER,3.3138,13,1,40,1,1,2,0,781,46900.0
2025-01-01 13:01:50,LINK_MARGIN,13.6002,13,1,50,1,1,2,0,781,46910.0
2025-01-01 13:02:00,DATA_RATE_KBPS,103.8548,13,2,0,1,1,2,0,782,46920.0
2025-01-01 13:02:10,PACKET_LOSS_RATE,0.7664,13,2,10,1,1,2,0,782,46930.0
2025-01-01 13:02:20,CPU_USAGE,37.7433,13,2,20,1,1,2,0,782,46940.0
2025-01-01 13:02:30,MEMORY_USAGE,41.9909,13,2,30,1,1,2,0,782,46950.0
2025-01-01 13:02:40,FLASH_WRITE_RATE,1.9721,13,2,40,1,1,2,0,782,46960.0
2025-01-01 13:02:50,WATCHDOG_COUNTER,34.5267,13,2,50,1,1,2,0,782,46970.0
2025-01-01 13:03:00,TANK_PRESSURE,293.7642,13,3,0,1,1,2,0,783,46980.0
2025-01-01 13:03:10,THRUSTER_VALVE_TEMP,15.9495,13,3,10,1,1,2,0,783,46990.0
2025-01-01 13:03:20,BATT_VOLTAGE_1,27.3875,13,3,20,1,1,2,0,783,47000.0
2025-01-01 13:03:30,BATT_VOLTAGE_2,27.8686,13,3,30,1,1,2,0,783,47010.0
2025-01-01 13:03:40,BATT_CURRENT_1,2.2839,13,3,40,1,1,2,0,783,47020.0
2025-01-01 13:03:50,BATT_CURRENT_2,1.9492,13,3,50,1,1,2,0,783,47030.0
2025-01-01 13:04:00,BATT_TEMP_1,24.9942,13,4,0,1,1,2,0,784,47040.0
2025-01-01 13:04:10,BATT_TEMP_2,20.7125,13,4,10,1,1,2,0,784,47050.0
2025-01-01 13:04:20,BATT_SOC,74.1906,13,4,20,1,1,2,0,784,47060.0
2025-01-01 13:04:30,SOLAR_PANEL_VOLT_A,30.5925,13,4,30,1,1,2,0,784,47070.0
2025-01-01 13:04:40,SOLAR_PANEL_VOLT_B,31.2468,13,4,40,1,1,2,0,784,47080.0
2025-01-01 13:04:50,SOLAR_PANEL_CURR_A,4.5022,13,4,50,1,1,2,0,784,47090.0
2025-01-01 13:05:00,SOLAR_PANEL_CURR_B,4.345,13,5,0,1,1,2,0,785,47100.0
2025-01-01 13:05:10,SOLAR_POWER_TOTAL,94.7543,13,5,10,1,1,2,0,785,47110.0
2025-01-01 13:05:20,BUS_VOLTAGE,28.382,13,5,20,1,1,2,0,785,47120.0
2025-01-01 13:05:30,BUS_CURRENT,7.2775,13,5,30,1,1,2,0,785,47130.0
2025-01-01 13:05:40,THRUSTER_TEMP_1,18.9955,13,5,40,1,1,2,0,785,47140.0
2025-01-01 13:05:50,THRUSTER_TEMP_2,19.6328,13,5,50,1,1,2,0,785,47150.0
2025-01-01 13:06:00,PAYLOAD_TEMP_CAM,20.3892,13,6,0,1,1,2,0,786,47160.0
2025-01-01 13:06:10,PAYLOAD_TEMP_SENSOR,20.5025,13,6,10,1,1,2,0,786,47170.0
2025-01-01 13:06:20,OBC_TEMP,37.7918,13,6,20,1,1,2,0,786,47180.0
2025-01-01 13:06:30,TRANS_TEMP,31.9398,13,6,30,1,1,2,0,786,47190.0
2025-01-01 13:06:40,STRUCT_TEMP_PANEL_X,9.2007,13,6,40,1,1,2,0,786,47200.0
2025-01-01 13:06:50,STRUCT_TEMP_PANEL_Y,3.7174,13,6,50,1,1,2,0,786,47210.0
2025-01-01 13:07:00,STRUCT_TEMP_PANEL_Z,11.2794,13,7,0,1,1,2,0,787,47220.0
2025-01-01 13:07:10,RADIATOR_TEMP,-18.3496,13,7,10,1,1,2,0,787,47230.0
2025-01-01 13:07:20,GYRO_X,-0.0374,13,7,20,1,1,2,0,787,47240.0
2025-01-01 13:07:30,GYRO_Y,-0.0307,13,7,30,1,1,2,0,787,47250.0
2025-01-01 13:07:40,GYRO_Z,-0.0221,13,7,40,1,1,2,0,787,47260.0
2025-01-01 13:07:50,MAGNETOMETER_X,8.887,13,7,50,1,1,2,0,787,47270.0
2025-01-01 13:08:00,MAGNETOMETER_Y,-22.1427,13,8,0,1,1,2,0,788,47280.0
2025-01-01 13:08:10,MAGNETOMETER_Z,-18.5656,13,8,10,1,1,2,0,788,47290.0
2025-01-01 13:08:20,REACTION_WHEEL_SPD_X,-724.5989,13,8,20,1,1,2,0,788,47300.0
2025-01-01 13:08:30,REACTION_WHEEL_SPD_Y,-1102.1417,13,8,30,1,1,2,0,788,47310.0
2025-01-01 13:08:40,REACTION_WHEEL_SPD_Z,-1196.1096,13,8,40,1,1,2,0,788,47320.0
2025-01-01 13:08:50,ATTITUDE_ROLL,-1.3348,13,8,50,1,1,2,0,788,47330.0
2025-01-01 13:09:00,ATTITUDE_PITCH,-1.1682,13,9,0,1,1,2,0,789,47340.0
2025-01-01 13:09:10,ATTITUDE_YAW,-2.6791,13,9,10,1,1,2,0,789,47350.0
2025-01-01 13:09:20,STAR_TRACKER_VALID,0.241,13,9,20,1,1,2,0,789,47360.0
2025-01-01 13:09:30,SUN_SENSOR_ANGLE,29.6465,13,9,30,1,1,2,0,789,47370.0
2025-01-01 13:09:40,RF_SIGNAL_STRENGTH,-75.6337,13,9,40,1,1,2,0,789,47380.0
2025-01-01 13:09:50,RF_NOISE_FLOOR,-96.2812,13,9,50,1,1,2,0,789,47390.0
2025-01-01 13:10:00,TX_POWER,2.6376,13,10,0,1,1,2,0,790,47400.0
2025-01-01 13:10:10,LINK_MARGIN,13.2482,13,10,10,1,1,2,0,790,47410.0
2025-01-01 13:10:20,DATA_RATE_KBPS,119.3621,13,10,20,1,1,2,0,790,47420.0
2025-01-01 13:10:30,PACKET_LOSS_RATE,0.5588,13,10,30,1,1,2,0,790,47430.0
2025-01-01 13:10:40,CPU_USAGE,26.5635,13,10,40,1,1,2,0,790,47440.0
2025-01-01 13:10:50,MEMORY_USAGE,42.5332,13,10,50,1,1,2,0,790,47450.0
2025-01-01 13:11:00,FLASH_WRITE_RATE,1.6376,13,11,0,1,1,2,0,791,47460.0
2025-01-01 13:11:10,WATCHDOG_COUNTER,29.5223,13,11,10,1,1,2,0,791,47470.0
2025-01-01 13:11:20,TANK_PRESSURE,292.9354,13,11,20,1,1,2,0,791,47480.0
2025-01-01 13:11:30,THRUSTER_VALVE_TEMP,16.5299,13,11,30,1,1,2,0,791,47490.0
2025-01-01 13:11:40,BATT_VOLTAGE_1,27.3608,13,11,40,1,1,2,0,791,47500.0
2025-01-01 13:11:50,BATT_VOLTAGE_2,27.3028,13,11,50,1,1,2,0,791,47510.0
2025-01-01 13:12:00,BATT_CURRENT_1,2.1382,13,12,0,1,1,2,0,792,47520.0
2025-01-01 13:12:10,BATT_CURRENT_2,2.0414,13,12,10,1,1,2,0,792,47530.0
